"79xx,9x25,6x58,4xx0,2x74,719x,8x16,39x8,210x,39x5",16,0
"9x34,3x15,746x,3x48,x712,2x52,5x92,1x71,756x,30x0",251,0
"47,63,95,90,09,74,41,48,58,72",177,1
"66,20,04,39,69,23,56,18,55,49",28,1
"x212,738x,9x54,x29x,840x,9x16,77x7,96xx,1x00,30x7",147,0
"26,61,71,28,42,23,25,27,75,13",296,1
"x866,3x95,x222,2x8x,50x5,6x18,62x4,x240,38x3,2xx8",114,0
"508,521,326,930,99,444,748,187,506,545",124,1
"27,85,65,40,98,59,43,37,39,55",22,1
"503,153,186,002,742,26,892,191,954,865",12,1
"59x1,x304,1x01,x388,064x,x826,46x3,825x,x299,x976",17,0
"40,49,89,89,47,25,90,52,88,01",22,1
"000,504,032,553,988,075,303,032,411,465",28,1
"64,45,50,90,04,17,63,71,80,83",252,1
"32,72,98,65,41,75,75,75,89,59",12,1
"95,46,99,38,00,39,25,38,44,40",155,1
"5x24,835x,42x8,8x99,72x9,2x25,xx64,5x19,7xx2,759x",113,0
"161x,x401,x287,0x59,x455,4x81,53x3,1x28,793x,x7x6",28,0
"78,78,19,50,56,27,97,63,28,40",128,1
"624,408,415,287,117,651,696,450,617,681",228,1
"20,52,59,13,61,50,50,47,75,09",28,1
"8x40,56x3,6x73,69x5,x023,7x62,x337,451x,5x64,6x61",283,0
"19,35,81,22,69,77,19,10,94,40",101,1
"x240,2x7x,017x,198x,40x9,2x30,873x,46x6,x856,759x",288,0
"32,23,98,05,02,64,31,60,42,88",139,1
"x382,5x45,6x65,6x39,x972,52x2,47x5,768x,967x,6x63",232,0
"78,77,24,79,80,08,81,71,54,12",11,1
"47x3,x487,57x4,90x2,x081,379x,2x04,58x5,xx51,x619",273,0
"27x5,989x,97x6,x995,x280,926x,185x,xx30,6xx4,x420",12,0
"x147,1x79,340x,65x8,63x9,3x0x,32x2,67x7,94x2,863x",26,0
"382,044,019,365,316,340,878,246,674,435",27,1
"93x8,622x,678x,8x79,11x7,271x,0x08,x117,239x,46x4",245,0
"20,35,41,93,24,49,20,53,42,46",143,1
"332x,246x,x086,x681,1x84,5x54,4x29,x76x,1xx7,097x",290,0
"73,14,62,42,41,15,98,74,50,44",129,1
"9x75,x595,10x8,019x,87xx,3x91,x949,x460,149x,0x89",14,0
"7x8x,x396,50x2,52x8,9xx7,x577,580x,x034,x233,2x22",11,0
"62,35,26,11,15,07,69,23,89,77",274,1
"70,20,49,87,17,54,19,26,64,91",188,1
"199,058,194,55,593,503,855,705,021,14",24,1
"6x44,71x4,77x5,x999,3x60,4xx7,101x,35xx,17xx,255x",216,0
"88,37,62,59,02,84,82,64,22,51",271,1
"66x4,735x,417x,xx51,x321,1x81,988x,7xx8,2x18,46x1",17,0
"873,073,736,15,748,39,933,001,161,426",176,1
"17,34,85,43,48,87,00,54,49,80",281,1
"3xx7,29x6,x201,x515,x237,x869,7x33,x162,33x4,0x44",12,0
"06,37,05,15,06,54,32,76,19,14",27,1
"17,83,36,06,19,45,66,50,48,26",24,1
"11,45,52,23,23,60,03,61,02,37",241,1
"83,15,68,40,55,47,33,03,23,60",121,1
"3x68,5x93,14x7,73x1,761x,3x90,117x,x6x8,x937,x745",26,0
"359,756,027,668,367,568,819,432,268,188",17,1
"49,80,09,67,27,55,24,04,59,05",11,1
"2x60,4xx6,64x1,x879,x922,19x8,02x4,01x7,44x8,5x07",20,0
"27,98,14,50,53,51,31,11,40,71",16,1
"197x,x425,x1x8,x040,27x9,x78x,465x,6x62,x060,46x9",28,0
"99,15,96,69,43,19,96,18,29,35",131,1
"xx31,087x,26x0,264x,x629,7x14,7x34,42x1,x207,2x21",18,0
"01x1,993x,367x,112x,595x,0x37,017x,24x7,x313,107x",277,0
"905,689,509,610,810,770,050,196,75,95",29,1
"47,61,63,16,62,21,13,26,41,00",11,1
"08,61,99,63,60,26,00,42,08,54",117,1
"26,68,33,98,15,28,35,78,24,27",28,1
"x11x,x992,x30x,x072,2x55,x325,55x9,6x49,56x5,43x0",20,0
"671,441,319,182,584,058,063,386,572,198",120,1
"735x,892x,863x,622x,799x,x627,4x55,54x5,4x73,4x20",161,0
"517,525,643,811,55,912,378,573,542,178",245,1
"1x01,xx76,8x52,3x55,953x,8x45,x867,x731,x386,15x4",21,0
"75,34,03,20,10,38,98,82,37,96",20,1
"12,65,96,41,40,32,14,52,96,73",19,1
"19,15,45,45,95,80,38,61,83,52",229,1
"x681,599x,92x5,3x85,37xx,x386,5x77,79x9,1x16,61x9",265,0
"83,50,93,15,89,52,74,83,72,02",298,1
"0x54,219x,110x,37x0,258x,62x0,1x91,0x98,5x69,9x42",22,0
"0x06,5x58,96x0,8x00,x153,x317,50x8,3x90,xx55,8x96",240,0
"90,80,70,94,74,06,18,81,04,20",27,1
"x948,27x5,x661,16x0,9x49,752x,x325,x693,x8x5,93x2",229,0
"20,20,84,36,58,41,19,74,87,12",260,1
"211x,4x6x,7x32,x361,6x66,x329,4x25,x174,01x1,78x1",171,0
"98,22,34,66,78,21,09,09,65,32",200,1
"7xx4,78x4,2x8x,591x,x488,2x34,x258,0x10,78x2,2x96",185,0
"326,930,306,034,33,967,134,212,204,326",13,1
"51,43,51,61,04,52,92,64,11,29",18,1
"25,75,74,03,88,20,27,22,36,61",115,1
"41,95,29,46,70,09,78,45,90,02",19,1
"437x,215x,x876,x856,033x,37x1,1x13,x977,07x7,33x0",271,0
"34,34,08,09,68,37,84,15,90,38",237,1
"38,67,74,01,34,91,40,64,05,86",164,1
"3x00,48x4,592x,046x,54x2,x595,8x76,x565,x828,023x",211,0
"07x9,70xx,2x98,66x8,42xx,05x1,58x5,8xx8,903x,25x2",215,0
"55xx,7x62,546x,3x45,268x,2x97,91x9,44x1,x434,x343",21,0
"x513,05x6,7x92,x194,1x00,714x,5x38,94x8,x6x0,2x88",231,0
"4x63,299x,840x,2xx1,17x8,x81x,x915,x829,780x,x100",140,0
"959,67,181,996,018,608,205,226,460,978",199,1
"02,51,06,66,53,38,73,20,57,92",181,1
"01,15,65,06,23,96,08,14,79,07",16,1
"33,07,92,97,47,16,65,43,21,05",166,1
"44,85,64,34,65,82,80,02,02,40",27,1
"53,23,25,79,45,82,54,58,31,98",22,1
"75,27,73,20,27,86,62,68,19,40",141,1
"30,45,09,97,87,14,92,78,14,65",279,1
"97,02,36,40,75,87,66,85,73,02",181,1
"97x6,x475,056x,1x95,592x,22x0,14x0,08x8,2x98,04x8",199,0
"24,39,16,83,90,25,74,53,29,60",138,1
"97,33,18,00,67,27,82,12,52,57",293,1
"15x7,55x8,5x53,6x24,513x,4x59,96xx,x851,14x7,25xx",219,0
"x201,598x,4xx3,75x4,16x5,165x,777x,x901,963x,01xx",22,0
"93,57,29,01,01,46,81,07,03,45",26,1
"79x5,7x61,x96x,x976,2x19,x16x,4x47,62x0,9x15,xx58",139,0
"95,21,24,67,21,95,07,43,56,95",26,1
"88,97,00,09,57,39,61,83,32,53",297,1
"3x52,7x70,x700,7x27,93x0,x942,59x1,312x,036x,5x62",10,0
"188,261,051,489,68,615,572,90,041,679",148,1
"88,61,68,47,31,72,49,34,94,72",21,1
"33,49,15,60,65,80,65,01,94,47",282,1
"48,60,19,00,96,59,33,78,88,43",26,1
"74x2,67x4,61x7,x530,x586,5x72,x142,0x6x,97x8,26x5",28,0
"68,62,72,97,78,36,33,99,77,70",232,1
"60,42,03,89,57,75,10,36,74,53",18,1
"19,67,99,34,83,42,36,48,69,58",187,1
"54,98,27,40,76,46,10,28,08,22",100,1
"520,199,046,234,177,042,928,17,113,374",28,1
"55,36,76,82,01,89,58,87,88,63",13,1
"x191,5x38,x859,792x,x791,88x4,242x,x071,x169,x8x5",28,0
"13,09,96,37,16,04,94,78,38,70",24,1
"98x9,932x,37x7,x407,4x89,289x,0x50,7x17,779x,941x",153,0
"x315,699x,x029,x441,34x1,3x27,21x5,x15x,319x,646x",272,0
"23,53,54,34,09,73,01,50,84,10",29,1
"8x71,517x,7x54,285x,764x,68x8,24x6,x118,176x,6x1x",140,0
"xx36,7x04,892x,25x0,08x5,361x,014x,x699,891x,7x5x",27,0
"707x,46x9,19x5,8x22,x485,662x,98x1,x732,7x42,60xx",237,0
"x311,x024,3x02,x951,9x94,9x18,8x55,391x,237x,x11x",195,0
"626,235,928,433,187,73,434,069,301,680",266,1
"94,78,57,63,77,38,58,43,57,31",279,1
"07,50,57,32,69,19,03,07,79,19",11,1
"60,89,66,18,26,76,69,75,32,26",170,1
"x220,42x4,25x0,021x,3x14,55x0,6x10,1x55,871x,8x05",19,0
"5x74,949x,33x0,x876,35xx,3x32,44x1,92x6,x485,60x8",185,0
"34,07,71,85,56,73,84,98,02,63",10,1
"0x01,73x1,x665,65x3,662x,x755,168x,501x,440x,46x2",102,0
"9x88,9x95,50x4,156x,7xx7,6x03,7xx0,9x16,02x8,6x17",10,0
"21,56,08,49,32,93,18,71,46,07",191,1
"37,64,66,75,08,90,66,79,69,77",244,1
"94xx,x1x2,28x0,067x,177x,2x89,86x1,29xx,4x66,86x1",178,0
"82,30,18,54,37,71,42,89,17,23",168,1
"66,91,26,76,13,87,26,93,27,81",158,1
"73,41,80,33,99,75,87,13,26,60",244,1
"74,36,97,13,05,21,26,73,81,00",25,1
"3x25,x947,35x0,308x,x354,1x81,x435,x42x,x157,2x89",161,0
"88,89,13,44,19,35,75,01,04,06",115,1
"9x42,01x9,x366,6x62,9x62,26x8,977x,75x7,368x,916x",111,0
"71x4,59x3,605x,5x24,7x89,54x7,x398,x845,62x7,50x1",18,0
"19x5,217x,8xx9,9x17,70x2,x4x3,688x,03x1,x038,6x44",193,0
"0x78,x305,x131,4x34,1x85,61xx,7x51,8xx2,413x,84x7",218,0
"0x48,47x5,81x9,741x,66x5,7x33,69x7,x765,08xx,81x8",251,0
"96,65,45,72,16,66,47,66,79,75",155,1
"9xx7,8x90,65x1,x961,x362,xx47,345x,80x1,155x,x770",161,0
"x474,x684,89x7,041x,x553,92xx,3x75,04x7,x697,x28x",15,0
"63,01,32,10,50,02,15,78,43,39",289,1
"22,09,48,77,86,65,18,10,08,38",16,1
"769x,683x,x081,747x,28x0,20xx,64x3,8x21,9x51,x93x",174,0
"1x62,x363,x526,416x,1x28,x894,x457,1x76,42x0,875x",157,0
"94,15,59,72,39,88,51,73,63,55",13,1
"40,82,10,77,48,26,84,17,81,34",18,1
"18,16,58,72,88,28,39,11,65,88",188,1
"28,71,21,63,06,24,90,64,09,22",148,1
"96,16,33,35,81,89,91,12,81,03",135,1
"89,01,10,35,15,46,56,95,48,22",100,1
"30,69,11,23,61,12,57,93,89,05",12,1
"808x,8x91,241x,82x9,078x,0x8x,2x24,3x62,393x,53x4",18,0
"17,61,40,32,16,43,44,63,92,11",283,1
"54,21,04,97,70,89,20,71,42,70",121,1
"841x,999x,059x,407x,53x2,x823,x068,3x90,12x0,1x54",266,0
"99,59,84,34,64,20,83,90,96,57",12,1
"44,08,86,64,67,34,80,04,88,74",271,1
"09x5,7x4x,141x,014x,88x9,7x62,47x1,671x,7x63,x520",11,0
"68,11,23,77,83,59,72,96,80,64",186,1
"990x,x339,x067,909x,508x,x367,x715,58x7,6x9x,82x7",11,0
"83,98,98,16,17,17,94,59,23,17",21,1
"x788,x722,x751,7x75,713x,x54x,4x92,569x,2x60,38x6",21,0
"74,67,30,14,56,91,12,55,08,11",100,1
"x891,633x,63x6,902x,54x5,076x,9x96,x185,x297,43x8",19,0
"x293,94x5,35x6,080x,72x2,05x5,968x,3x2x,34x4,x379",22,0
"79,89,05,82,76,25,70,00,67,93",148,1
"37x4,0x77,x2x9,39x4,8x6x,800x,52x5,x762,658x,x815",173,0
"455,789,164,183,988,949,476,560,231,417",295,1
"xx50,84x9,8x74,x452,x581,x785,893x,4xx2,76x4,16x3",112,0
"38,93,46,42,80,91,12,00,14,31",155,1
"x453,00x0,0x40,x848,16x7,x295,515x,7x5x,x793,x653",159,0
"80,97,89,01,83,17,63,08,65,84",23,1
"044x,801x,553x,7x83,052x,5x98,5x10,331x,x519,32x1",22,0
"02x3,x50x,402x,973x,20x2,x699,x603,7x18,87x7,82x4",113,0
"99,68,52,90,94,41,37,35,89,66",10,1
"22,90,16,76,89,51,74,84,69,22",174,1
"x868,x503,x230,312x,xx83,3x04,6x66,x4x8,xx75,4x59",246,0
"19,61,73,24,46,27,04,25,37,61",297,1
"86,03,12,08,27,60,39,95,87,89",172,1
"4x96,812x,94x2,9x56,x736,3x88,x430,x110,47x4,77x7",23,0
"73,46,73,52,60,44,65,14,05,27",12,1
"x043,9x76,x283,97xx,16x8,x513,5x08,04x1,x770,3x61",199,0
"96,03,40,12,76,98,64,02,09,37",236,1
"03x3,62x2,721x,892x,x729,x631,45x4,2x0x,70x9,39x1",160,0
"16x5,285x,x944,9x92,70x3,65x5,64x4,6x69,x898,0x51",274,0
"97,08,99,06,41,40,06,58,48,09",118,1
"85,07,75,19,96,39,89,71,80,84",28,1
"806,416,26,499,950,601,886,314,329,080",131,1
"x324,23x2,83x5,3x53,5x1x,702x,608x,x711,93x8,xx47",147,0
"12x7,x803,6x00,1x10,47x3,892x,x779,265x,3x88,06x5",29,0
"5x14,377x,46x4,x649,7x11,81x1,06x8,x738,xx32,x939",237,0
"x8x9,62x4,7x35,322x,3x95,86x6,71x1,832x,x861,x688",11,0
"791,352,359,608,347,216,940,691,066,539",252,1
"893x,77x7,xx23,xx64,43x5,x571,08x2,40x3,9x74,79x0",185,0
"8x24,x0x6,8x91,80xx,8x7x,56x5,8x26,67x5,45x2,223x",177,0
"20,97,54,75,05,13,18,73,49,57",296,1
"98,97,98,26,74,68,71,75,41,58",294,1
"77,72,96,69,53,11,69,46,38,79",218,1
"90,64,91,51,14,20,72,92,00,98",133,1
"3x14,5x91,736x,77x1,x3x8,971x,6x49,2x07,460x,67x2",25,0
"05,67,88,67,85,12,39,74,81,59",174,1
"771x,05x7,540x,97x0,x930,72x7,286x,49x2,x100,330x",17,0
"45,89,09,69,22,05,21,80,97,76",164,1
"17,15,84,17,57,66,20,66,55,77",269,1
"x732,2x14,045x,38x6,74x2,x759,07x0,3x06,8x47,43x6",24,0
"705,179,958,211,256,32,326,260,239,343",28,1
"406x,19x8,x0x0,x160,x0x6,2x93,746x,60x3,x1x2,41x8",23,0
"23,09,08,76,99,35,17,93,02,24",188,1
"03,17,52,50,50,85,52,09,50,14",18,1
"115x,15xx,780x,649x,38x7,624x,5x26,x764,x588,10x2",142,0
"251x,08x8,x233,078x,x036,x083,869x,51x0,x57x,40x8",12,0
"9x12,749x,x453,70x8,34x7,x4x9,x700,37x4,331x,x168",17,0
"6x2x,98x4,x336,80x7,3x15,xx46,x300,25x3,9x99,x448",24,0
"03,13,48,06,12,22,53,65,31,39",267,1
"1x28,x961,211x,96x6,319x,574x,x225,x71x,259x,955x",19,0
"88x0,xx13,91x0,90x3,382x,x018,x672,17x4,493x,98x7",29,0
"690,158,376,370,223,72,437,236,994,871",228,1
"180x,x647,x7x0,5x04,6x65,x858,5x13,x385,xx80,521x",20,0
"243x,958x,94x0,x999,509x,268x,06x8,x753,x037,x76x",102,0
"22x8,x471,xx22,9xx1,39x4,x63x,32x1,8x41,9x43,2x02",112,0
"26x6,302x,2x90,83x4,2x15,x572,x067,x67x,6x98,7xx2",256,0
"x038,x366,608x,7xx8,3x96,85x9,473x,5x86,0x64,49x5",24,0
"14x2,0x94,33xx,x351,05x4,97x3,433x,91x1,x557,09x5",24,0
"x2x9,x555,843x,59xx,3x55,x928,8x89,902x,x463,xx49",132,0
"77,95,26,18,37,31,07,77,28,83",292,1
"96,42,93,20,74,93,32,60,82,12",211,1
"x49x,971x,x502,17xx,x679,x462,304x,x574,6x53,87x6",229,0
"71,05,86,78,99,28,37,37,98,83",167,1
"4x47,881x,46x7,9x09,89x7,x335,46x4,x329,xx21,3x53",238,0
"80,28,44,97,83,28,85,22,45,99",240,1
"x716,7x17,06x9,3x14,58x6,36x0,0x9x,03xx,x181,72x7",151,0
"71,11,50,07,05,27,72,13,66,83",248,1
"31,91,19,64,23,68,78,05,47,82",13,1
"0x69,407x,x2x7,x899,330x,215x,905x,74x9,5x6x,7x87",290,0
"65,65,13,04,83,84,73,58,15,69",156,1
"15,46,85,36,39,68,29,75,18,89",27,1
"814,034,444,890,562,762,444,712,918,412",11,1
"65,47,09,58,06,58,18,15,10,78",109,1
"13,10,08,15,13,20,93,32,58,52",155,1
"02,36,50,39,78,34,29,16,98,03",15,1
"062,31,353,861,129,64,081,026,153,741",18,1
"12,61,36,91,68,96,17,99,53,04",146,1
"87,63,55,30,15,84,43,37,23,15",153,1
"97,30,89,92,43,12,11,17,46,28",134,1
"48,38,40,58,40,22,67,22,98,45",156,1
"00,49,01,44,17,53,43,52,76,06",247,1
"87x8,39x4,2xx6,9x9x,65x6,x349,869x,4x89,x054,x532",19,0
"35,22,13,90,31,36,91,50,86,70",12,1
"87x0,7x68,94x1,8x25,78x5,93x4,4x2x,809x,9x16,865x",213,0
"x257,75xx,785x,21x1,97x9,5x65,1x65,60x1,x282,x297",147,0
"26,83,41,05,24,83,73,68,82,51",275,1
"9x16,x469,6x84,x000,400x,081x,1x76,x197,2x67,65x7",132,0
"06x6,x923,x329,882x,x902,943x,23x8,2x4x,49x0,8xx6",29,0
"68,77,37,17,85,61,84,94,09,94",256,1
"246,349,814,951,444,651,112,330,730,499",298,1
"571,83,080,283,879,507,757,05,782,728",131,1
"27,36,05,49,27,06,25,49,58,30",21,1
"081,744,995,218,964,345,166,417,882,630",13,1
"73,23,73,23,05,32,71,39,98,36",254,1
"42x9,547x,06x9,x573,9x37,x407,x418,x033,32x0,771x",245,0
"86,69,29,14,80,07,34,08,04,29",194,1
"4x46,37x3,8x22,6x63,8x65,642x,0x70,5x48,0x84,33x9",25,0
"577x,2x06,026x,333x,4x06,60x0,04x4,x005,94x1,912x",299,0
"554,79,985,973,039,270,618,600,841,281",192,1
"53x0,x566,043x,32x5,892x,x9x0,x063,x860,x093,x422",216,0
"28,47,44,63,53,79,18,33,98,51",261,1
"41,70,01,02,67,05,08,26,13,67",211,1
"59,03,75,59,96,50,60,69,63,82",268,1
"96,56,09,85,05,53,92,10,18,44",101,1
"23,86,46,11,19,23,51,41,89,18",140,1
"86,94,45,76,59,93,59,54,11,05",210,1
"92,23,03,42,81,42,08,73,97,66",24,1
"9x48,4x18,083x,78x0,32x0,x419,080x,x526,264x,565x",187,0
"0x99,4x47,429x,x07x,7x92,51x3,88x4,x4x7,27x7,66x6",12,0
"793x,098x,49x9,x520,3x91,70x8,69x1,380x,534x,90x7",250,0
"9x08,577x,8x58,49x0,03x0,7x77,8x25,96x7,92x7,x887",265,0
"294x,x207,7x91,23x6,x383,x165,01x9,x536,1x81,2xx5",202,0
"28,49,37,39,50,75,63,31,86,99",241,1
"59,37,34,60,13,85,51,08,79,74",29,1
"770,413,01,481,904,836,339,538,394,687",257,1
"096,898,364,268,67,856,133,861,976,927",22,1
"86,51,74,18,15,57,20,83,25,71",282,1
"84x3,479x,44x3,26xx,300x,3x3x,6x45,079x,x8x4,9xx4",268,0
"1x03,98x8,x990,x57x,x647,54x5,x872,x173,257x,x125",19,0
"70,84,93,77,12,99,16,68,17,28",115,1
"88x5,x298,788x,49x0,x749,6x37,98x0,105x,247x,x92x",13,0
"x423,8x25,1x3x,75x0,0x79,x887,527x,x005,6x57,37x4",17,0
"19,31,26,45,92,29,22,45,46,04",224,1
"9x70,x097,282x,3x98,x414,x173,1x02,2x41,x255,65x0",207,0
"75,88,58,52,85,31,88,12,33,87",10,1
"7x70,81x9,41x8,143x,9x87,24x5,5x0x,65x0,7x7x,x891",29,0
"551,623,763,327,390,924,454,558,387,725",295,1
"041x,282x,6x21,x439,20x8,5x10,95x9,x438,893x,410x",281,0
"34x6,x223,137x,x989,x145,11x1,x22x,03x0,6x56,27x9",277,0
"93,11,72,56,12,17,44,03,87,26",24,1
"73,49,46,60,21,06,05,91,09,65",220,1
"62x3,0x42,526x,x661,5x91,14x4,x439,x327,3x05,71x5",26,0
"x140,1x07,58x8,67xx,39x9,x814,x624,97x9,67x0,0x39",219,0
"x066,x849,x979,117x,595x,534x,x66x,x538,5x54,316x",257,0
"x297,xx56,x254,x106,3x13,x740,483x,435x,7x95,631x",264,0
"44,17,12,43,41,90,00,35,44,67",157,1
"2x22,668x,5x52,x65x,39x1,338x,x353,00x7,x055,x287",239,0
"xx54,81x6,x601,x226,285x,32x6,716x,482x,73x3,0x29",297,0
"81,10,76,76,49,83,76,26,63,51",29,1
"68,89,93,14,92,54,31,28,68,05",272,1
"56,51,84,40,30,33,48,94,05,09",152,1
"4x9x,153x,45x2,3x17,7x73,2x21,7x98,x443,06x3,561x",160,0
"86,52,50,01,09,80,31,29,77,15",107,1
"70,43,81,73,27,60,51,00,31,62",153,1
"9x27,52x2,1x94,0x88,x349,990x,9x64,240x,66x8,x8x9",13,0
"243x,14x4,762x,690x,997x,42x9,994x,9x68,x3x3,1x90",238,0
"55,84,77,31,17,52,98,81,68,88",26,1
"6x07,049x,0x72,5x71,4x04,x738,62x6,4xx3,x395,97x6",10,0
"94,08,55,29,15,53,31,84,24,08",23,1
"71,89,33,58,16,92,72,51,54,62",293,1
"29,69,28,92,95,73,75,13,82,67",108,1
"58,55,49,49,49,08,87,36,15,94",18,1
"x673,x451,2x03,9x08,x612,17x3,085x,2x09,x728,x013",189,0
"17,17,75,16,88,65,24,38,82,27",124,1
"884,465,354,839,469,458,890,915,939,437",267,1
"23,07,11,39,16,07,53,86,23,86",142,1
"63,62,37,73,86,72,06,67,19,60",285,1
"842,417,303,91,319,528,963,473,56,929",28,1
"76x2,63x1,x808,155x,929x,046x,5x05,0x24,3x91,92x8",15,0
"51,06,26,46,34,24,24,16,61,42",138,1
"351,576,901,767,263,499,348,542,804,453",231,1
"33x4,x786,770x,584x,8x60,x755,x18x,x618,035x,418x",23,0
"633,740,851,14,393,00,509,542,371,278",151,1
"09,30,98,31,27,98,64,22,19,59",247,1
"88,91,34,83,67,87,10,02,22,58",148,1
"319,853,547,307,571,950,814,136,595,942",285,1
"98,90,29,26,95,12,98,50,02,61",25,1
"29,47,82,82,76,57,63,25,27,94",297,1
"89,56,15,76,76,71,75,10,63,13",107,1
"19,05,76,13,40,80,71,10,72,65",207,1
"x216,5x45,x533,561x,639x,975x,86x5,5x30,x8x5,844x",26,0
"52,10,66,83,59,92,58,15,83,31",216,1
"85x6,x720,4x13,6x62,951x,x810,86x1,005x,x070,18x8",185,0
"54,96,16,72,71,86,25,13,53,93",248,1
"07,38,36,66,71,12,76,26,78,49",285,1
"822,443,686,603,789,854,420,415,629,447",143,1
"69,73,49,67,45,70,01,96,11,28",26,1
"9x34,32x9,744x,x75x,x73x,x858,6x9x,966x,0x50,24x2",22,0
"078,627,819,89,358,490,464,207,597,91",247,1
"73,94,76,34,40,02,54,19,51,59",113,1
"087x,x904,4x35,287x,30x3,97x5,xx63,8x30,2x45,3x40",136,0
"454x,x730,x527,2x75,3x84,x486,3xx2,5x49,x618,5x50",24,0
"97,82,09,31,78,65,97,14,06,60",108,1
"66x4,4x76,378x,83x2,x333,x477,0x25,x899,8x59,02x4",126,0
"16,96,69,95,82,94,41,00,40,01",252,1
"57,88,45,33,64,00,06,93,94,65",27,1
"82,20,70,22,02,15,56,44,83,27",160,1
"x193,8x83,02x2,785x,x925,x27x,4x76,x2x4,x047,x824",276,0
"82,05,68,38,24,31,98,66,40,36",22,1
"09,63,86,64,67,88,38,55,86,96",244,1
"46x1,02xx,985x,362x,5x03,125x,x301,059x,90xx,x067",111,0
"51x4,501x,45xx,2x90,x07x,27x8,x196,x5x5,96x8,5x5x",110,0
"2x4x,96x4,8x12,0x74,x931,9x25,41x1,6x46,60x8,2x18",228,0
"13,04,07,76,48,72,97,86,37,61",23,1
"5x81,9x46,7xx2,7x25,166x,85x5,4x32,075x,1xx8,6x29",120,0
"65,23,84,85,37,14,38,27,01,71",204,1
"229,449,604,228,822,509,534,519,186,088",29,1
"54,37,91,77,95,57,81,36,70,15",147,1
"80x2,19x2,96x7,x196,7x44,x943,2x52,7x04,567x,x27x",233,0
"5x18,88x5,03x5,x059,x488,547x,x693,57xx,1x8x,40x5",15,0
"x925,02x9,978x,7xx8,x911,x915,994x,x677,702x,0xx5",138,0
"300,830,352,391,090,769,384,266,332,100",265,1
"76,84,20,33,82,29,56,59,46,09",130,1
"214,664,886,742,236,236,414,441,29,586",121,1
"03x4,3x07,13x3,065x,3x77,0x90,x9x8,1x55,6x03,8x50",16,0
"517x,799x,284x,x130,x0x4,384x,7x24,7x8x,34x6,4x73",142,0
"75,63,72,64,28,65,54,34,09,89",20,1
"94,24,16,04,59,02,33,20,18,24",256,1
"80x5,52x5,9x78,x873,x21x,06x0,258x,138x,1x79,2x80",250,0
"35,74,12,82,20,05,79,74,13,99",22,1
"1x75,627x,953x,2x12,x555,571x,2x37,0x21,x444,7x29",14,0
"x798,xx55,3x26,x303,9x95,11x8,549x,057x,16x9,xx54",138,0
"25,51,09,39,30,13,90,90,80,02",259,1
"51,25,57,26,82,33,41,29,31,75",235,1
"47x3,x291,195x,x017,80x1,x282,3x91,x875,686x,90x4",187,0
"82,28,70,58,06,50,62,62,60,03",276,1
"12x5,x771,65x4,3x59,x962,x9x6,55x0,0x25,843x,0x86",25,0
"60x3,53x3,x929,16x4,89x2,x799,811x,26x3,26x9,x175",16,0
"93,83,76,99,28,36,00,72,00,83",182,1
"x059,088x,47xx,x174,x570,8x14,x844,x863,900x,24x5",147,0
"85,71,27,38,29,86,49,73,40,51",181,1
"67,35,42,11,58,51,29,34,58,23",218,1
"28,43,82,03,25,59,07,72,54,94",103,1
"880,67,433,539,358,773,620,740,544,222",16,1
"x8x8,993x,4x03,77x7,x019,x3x7,0x68,128x,x634,701x",232,0
"x249,405x,640x,5x71,x153,xx02,9x84,x282,2x25,x778",189,0
"83,14,46,99,31,64,98,60,36,32",131,1
"071,011,642,172,398,740,01,187,212,669",26,1
"x536,7x40,2x42,x99x,x458,14x1,5x91,x078,42x9,29x4",245,0
"778,317,045,930,304,694,425,766,014,176",11,1
"35x3,14x5,243x,14x5,x472,5x97,78xx,x90x,678x,7x76",209,0
"01,73,33,18,31,47,66,03,48,22",235,1
"57x4,4x62,87xx,7x69,47x8,625x,37xx,x194,x217,574x",193,0
"87,71,70,02,82,17,50,73,85,82",115,1
"79,91,68,96,11,47,05,51,18,83",212,1
"512,585,891,781,681,995,733,753,770,572",259,1
"17,65,29,10,78,84,82,13,79,84",29,1
"90,56,86,41,70,49,00,02,33,00",15,1
"89,71,04,40,19,82,73,94,64,35",193,1
"157,960,139,500,073,16,323,612,437,968",260,1
"677,423,051,347,44,550,59,679,570,560",15,1
"07,507,831,190,502,203,150,911,21,977",24,1
"70,32,49,55,94,30,27,88,40,73",27,1
"015,21,686,089,072,012,592,786,279,833",107,1
"84x3,9x38,9x65,36x9,285x,x186,705x,9x4x,486x,0x53",203,0
"728,284,952,895,184,841,461,859,693,276",255,1
"53,63,95,58,73,09,02,63,43,71",216,1
"49,50,54,09,37,54,44,16,65,60",233,1
"330x,34x6,35x5,0x12,99x4,x749,178x,4x27,42x2,16x7",15,0
"52,32,19,03,91,81,91,08,49,71",103,1
"40,45,83,04,93,96,43,10,91,85",245,1
"047x,6x99,2x14,9x88,4x14,54xx,85x8,1x91,52x6,x243",109,0
"19,45,94,23,49,68,94,87,24,79",10,1
"07,64,75,46,05,35,19,61,12,52",28,1
"64,31,34,20,78,50,33,50,61,41",11,1
"15,93,82,18,63,27,08,54,89,69",189,1
"265,853,291,380,352,596,825,857,623,863",256,1
"90,66,09,42,17,43,77,69,04,20",112,1
"89,59,46,07,39,03,80,23,29,55",201,1
"53,79,43,21,77,04,69,63,97,12",225,1
